"activity" "subject" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"WALKING_DOWNSTAIRS" "28" 0.293642076521739 -0.0220230465913044 -0.10858897408913 0.125712887943478 0.156496646504348 -0.341031811521739 0.338130143652174 -0.124651300367391 0.0955651501521739 -0.583800250608696 -0.660313402391305 -0.750826735 -0.91811770826087 0.870491679347826 -0.241981201086956 -0.110778938108696 0.934437504782609 -0.222805772608696 0.368973846717391 0.410955074043478 0.0982983162608696 0.0554246398347826 0.0972653457891304 0.0143450903413043 -0.875630810434782 -0.890313279782609 -0.82674443 0.00381333565869565 -0.105531543941739 -0.428761390652174 -0.416505886304348 -0.0978142949695652 -0.307025006304348 -0.290951527065217 -0.408829745 -0.166412952313044 0.189003197434783 0.324533169586957 0.178436113489131 -0.3038733385 -0.790220568478261 -0.780382061956521 -0.891346380217392 -0.73785751326087 -0.722577395217392 -0.765119256086957 0.104359216580435 0.135465563932609 -0.0168315506554348 0.16965402923913 -0.699193861956522 0.104359216580435 -0.407132335434783 -0.438242556956522 -0.420154305391304 -0.528523670652174 -0.340417305565217 -0.778772854565217 -0.626681498521739 -0.648139541913043 -0.605731374347826 -0.73408503 -0.682158921282609 -0.891618955 0.188840007695652 -0.34310872076087
"WALKING_DOWNSTAIRS" "29" 0.293140441083333 -0.01494121505625 -0.0981339984895833 0.167383602458333 -0.12246346700625 -0.223177999879167 0.276179173054167 -0.0232533117291667 0.137662152283333 -0.69011967875 -0.712620269166667 -0.6204187198125 -0.871039318125 0.896463731875 -0.0795882575416667 0.107923660041667 0.949448884166666 -0.0756975349375 0.510663122916667 0.107879381204167 -0.35412625141875 0.388268054839583 0.0636871965479167 0.000621016968750007 -0.906895794583334 -0.898302016041666 -0.839890141875 -0.0120151286704167 -0.220315638116667 -0.504191882916667 -0.416165845833333 -0.22628276841875 -0.311122615416667 -0.30513151905 -0.124570482333333 -0.300406992916667 0.2573045021875 0.338344062041667 0.300469576458333 -0.165795802055 -0.896431546666667 -0.880088910208333 -0.950935785 -0.713993260833334 -0.741834221041667 -0.879362847916667 0.103705165666667 0.1344811501875 -0.00596701511666667 0.14098089475 -0.611163424583334 0.103705165666667 -0.59705704875 -0.620761133333333 -0.595225345 -0.656403985416667 -0.539174456458333 -0.895072017083333 -0.667202135208333 -0.664170525583333 -0.635187740625 -0.778090661458333 -0.754310345 -0.977082334583333 0.115973968158333 -0.348595451458333
"WALKING_DOWNSTAIRS" "30" 0.283190646967742 -0.0174383900204839 -0.099978142232258 -0.0577703163548387 -0.0272628077709677 -0.217275690290323 0.323465092564516 -0.203457578227097 0.174238043593548 -0.764838758387097 -0.80353151983871 -0.791992120806452 -0.881333533870968 0.899522545967742 -0.126914091112903 0.0486517124153226 0.962711611612903 -0.123101376322581 0.45430854183871 0.41478339623871 -0.159803948967742 0.042957272516129 0.0883933037048387 -0.00756110754193548 -0.907110338387097 -0.897990497903226 -0.83159996516129 -0.296943154253226 -0.370379173032258 -0.571976961129032 -0.371541476129032 -0.226626779290323 -0.29537036283871 -0.278953982420968 0.00435065282580645 -0.273682206096774 0.248750836193548 0.327246949193548 0.286661584290323 -0.383621574145161 -0.92255836983871 -0.927995979032258 -0.939629344354839 -0.709777773548387 -0.90696078016129 -0.916986062096774 -0.0373901122469354 -0.013577120882258 -0.195923005758065 0.137817204949355 -0.561225540874194 -0.0373901122469354 -0.617662073548387 -0.643938337580645 -0.622910151935484 -0.641866191379032 -0.574337006451613 -0.907044906129032 -0.748252351116129 -0.745313529532258 -0.751716998709677 -0.863995017258065 -0.755283648548386 -0.953194705806452 0.00410151034354838 -0.497010510967742
"SITTING" "1" 0.261237565425532 -0.00130828765170213 -0.104544182255319 -0.977229008297872 -0.922618641914893 -0.93958629106383 -0.00412059408510637 0.1686773395 -0.129112633042553 -0.995825439361702 -0.993904557872341 -0.998674109361703 -0.950070108510638 0.76845271893617 0.188173388702128 0.331910236382979 0.843385717021277 0.205339023787234 0.498420170510638 -0.739178269361702 -0.497453950340425 0.301419345319149 0.0774825199574468 -0.000619102785106384 -0.999780034680851 -0.999706408723404 -0.999493716595744 -0.989023428085106 -0.98362745106383 -0.987727079574468 -0.943917841063829 -0.977683493191489 -0.941425920851064 -0.980958256595745 -0.251980798621277 -0.729240735531915 -0.577005120234042 -0.307367066829787 0.0203178148021277 0.119401068053192 -0.999490706170213 -0.999395276808511 -0.999153890638298 -0.998122541702128 -0.99965121319149 -0.999402036595745 -0.948536786170213 -0.927078418723404 -0.931385653829787 -0.942435142340425 -0.985275725957447 -0.948536786170213 -0.988308728510638 -0.988725347872341 -0.9894196 -0.992903535106383 -0.991976341276596 -0.999611591276596 -0.989690072978724 -0.989653424468085 -0.999248370425532 -0.999739065319149 -0.991195891276596 -0.999789094468085 -0.947782922553192 -0.982628872553192
"SITTING" "2" 0.27708735173913 -0.0156879937282609 -0.109218272456522 -0.986822279565217 -0.950704499130435 -0.95982817173913 0.114170112521739 0.176580528906522 -0.12420554726087 -0.997441556086957 -0.996324860869566 -0.999084457608696 -0.955709075869565 0.870587756956521 -0.114777271347826 0.201170706086957 0.950714034347826 -0.0898988765652174 0.527540918978261 -0.269747227326087 -0.486664063652174 0.538687011956522 0.0722564387173913 0.0116954511323913 -0.999718999347826 -0.999686733913043 -0.999457000217391 -0.989027461086956 -0.979644762391304 -0.985748769782609 -0.963522659782609 -0.985443882608695 -0.959803708695652 -0.986214806521739 -0.356219636347826 -0.745997472608696 -0.287094605152174 -0.328111842043478 0.0929085173782608 0.0885660493173913 -0.999797425869565 -0.99976249826087 -0.999754796956522 -0.999749262391304 -0.99981300673913 -0.999764237391304 -0.967893623913044 -0.953081444130435 -0.958719576521739 -0.956137428478261 -0.990243419782609 -0.967893623913044 -0.989594919565217 -0.990721259130435 -0.989208586521739 -0.988705347608695 -0.991081493913043 -0.999888560652174 -0.992381729782608 -0.983373535652174 -0.999228367826087 -0.999343901956522 -0.919040479782609 -0.999933072173913 -0.961273748260869 -0.992128441521739
"SITTING" "3" 0.257197599134615 -0.00350299841730769 -0.0983579203269231 -0.971010120961538 -0.856617812115384 -0.875110175384615 0.0399420134903846 0.0146036657807692 -0.00303842576730769 -0.989921672884615 -0.980850216923077 -0.995582478461538 -0.899955963076923 0.840956976538462 0.121567805769231 0.151027121192308 0.906849382115384 0.118847540965385 0.614915217307692 -0.503436813788461 -0.214421031269231 0.415605488128846 0.0726098418653846 0.00272529134230769 -0.999354438269231 -0.999333372692307 -0.99891511 -0.974991675769231 -0.957333528269231 -0.972126533653846 -0.930633150769231 -0.960819266730769 -0.926413710384615 -0.970495600192308 -0.395398274153846 -0.704173885769231 -0.326767168288462 -0.202899462409615 0.0628540520961539 0.0407229025 -0.996629825 -0.996365450769231 -0.997263918653846 -0.995893071153846 -0.997845396346154 -0.996184656346154 -0.895383350192308 -0.8703017 -0.87936590576923 -0.890215961346154 -0.970296446730769 -0.895383350192308 -0.976772675961539 -0.978335892115385 -0.977844982307692 -0.979033066923077 -0.977998051923077 -0.999145195384615 -0.990906620961538 -0.968530250576923 -0.997934107884616 -0.997568905384615 -0.972148541153846 -0.999627166923077 -0.904185725576923 -0.971562964807693
"SITTING" "4" 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 0.000903663342 0.029143967634 0.03344180036 -0.9896115648 -0.9870497718 -0.9935488294 -0.9516944354 0.8021330596 0.19404300723 0.11052578024 0.886152842 0.2100646140494 0.585841873298 -0.503719159 -0.554197337144 0.12224417678 0.0784500239 -0.0108582171094 -0.9994932976 -0.999394155 -0.9990824118 -0.9788748716 -0.9587043418 -0.9774843738 -0.9328683544 -0.967500601 -0.9279722294 -0.9733478562 -0.291737834516 -0.6970436216 -0.29117890736 -0.153098863664 0.20966256974 -0.051886439744 -0.9983255916 -0.9976721394 -0.99822448 -0.9988643174 -0.9987821628 -0.9978925232 -0.93569482 -0.9144078448 -0.9216980628 -0.9202498706 -0.9778185216 -0.93569482 -0.9758066902 -0.9788274604 -0.973656127 -0.9840841936 -0.9804904618 -0.9994242928 -0.9871977796 -0.9785831738 -0.9970140926 -0.9970200522 -0.9448275858 -0.9998858046 -0.929002095 -0.9832994222
"SITTING" "5" 0.273694139545455 -0.00990083527045455 -0.108540300265909 -0.980945022045455 -0.904335121022727 -0.926094740227273 -0.0122316488977273 0.00832686840909089 0.0494010670909091 -0.993352550909091 -0.990004684318182 -0.997038929545455 -0.94707059 0.8124179 0.1508344706875 0.146091584988636 0.896956951590909 0.171286266802273 0.510480503727273 -0.396293074836364 -0.499845135227273 0.241263748954545 0.0749577410909091 -0.00278773346136364 -0.999476506136364 -0.999435773636364 -0.998926373636363 -0.976724137727273 -0.957851550000001 -0.972430108636364 -0.947346476590909 -0.961693590454546 -0.940637937045455 -0.9694249975 -0.415381942159091 -0.715161701136363 -0.267829634840909 -0.251380822181818 0.0206025646454546 -0.0382590934090909 -0.999168609545454 -0.999086179772727 -0.99924359 -0.998691738409091 -0.998774337045455 -0.999052839772727 -0.9379783225 -0.920939027727273 -0.928247066363637 -0.928377565909091 -0.984373558863636 -0.9379783225 -0.970392610454546 -0.973620787045455 -0.970077067727273 -0.974556460227273 -0.973848287045454 -0.999292391818182 -0.9885635975 -0.979923053409091 -0.998507530681818 -0.998890985227273 -0.805642632954545 -0.999597642727273 -0.936290604545455 -0.988147528181818
"SITTING" "6" 0.276778487454545 -0.0145911615290909 -0.110127728709091 -0.980164933636364 -0.923682131090909 -0.925797097090909 0.0712969003587273 0.00381064230763636 0.0481808309763637 -0.997039494727273 -0.996302677454545 -0.997845445454545 -0.955856182 0.862230079090909 0.0478948796272727 0.070682170248 0.949724692545455 0.0787516807 0.475184106454546 -0.0742296992181818 -0.1163050356 0.157669551745455 0.0754721635223636 2.55649799999903e-06 -0.998816356727273 -0.999089435090909 -0.998409902181818 -0.973426922181818 -0.959235574545454 -0.966490157636364 -0.947326797818182 -0.948406290545454 -0.939681350909091 -0.964933936727273 -0.482374495781818 -0.703247695272727 -0.233757561716364 -0.234551463501818 0.0582938613327272 -0.00500664905618182 -0.998396940545454 -0.998532522363636 -0.999215196727273 -0.998479220727273 -0.995759859818182 -0.998292344363636 -0.949543531272728 -0.931572655636364 -0.941282740363636 -0.926550053272727 -0.985234034545454 -0.949543531272728 -0.950150571818182 -0.957934972 -0.946841553818182 -0.976280079818182 -0.962929227818182 -0.998107761090909 -0.986059299454545 -0.972487392727273 -0.997986393454546 -0.998412481636364 -0.816927899090909 -0.999056681090909 -0.935750391272727 -0.993589867818182
"SITTING" "7" 0.284674637291667 -0.01461097580375 -0.122464597625 -0.972668374583333 -0.909454698541667 -0.8565329414375 0.0862697509679167 0.0856782545 -0.0719046690229167 -0.995477984791666 -0.993785230833334 -0.998080005625 -0.869997011041666 0.903373667291667 -0.00581467142916667 0.0900597482729167 0.96568736875 0.0163569040025 0.610201524458333 -0.3974788848125 -0.423067255083333 0.560435505291667 0.0668519793125 0.0116863419310417 -0.999462645625 -0.999416365416666 -0.998699101458333 -0.984526875 -0.976257655833333 -0.97180087 -0.939826018125 -0.941757260416667 -0.937021208541667 -0.949982263958333 -0.08818915011875 -0.729017301041667 -0.151960717166667 -0.371275730291667 0.187054093211875 0.0253906033708333 -0.998565023749999 -0.998340089791667 -0.997678444375 -0.990894148541666 -0.998913380208333 -0.998330528541667 -0.918432107083334 -0.881957619770834 -0.889525262802083 -0.904296590833333 -0.975769138333333 -0.918432107083334 -0.976214430208333 -0.978038986666667 -0.977680238750001 -0.985889069791667 -0.981665122291667 -0.999381073958333 -0.989862279375 -0.983055172291667 -0.998862001666667 -0.999286018958333 -0.94252873625 -0.999773153958333 -0.90895677625 -0.966050025416667
"SITTING" "8" 0.267491472934783 -0.00672550621304348 -0.104461049130435 -0.979026152391305 -0.927331997021739 -0.939553030217391 0.0386415950043478 0.185193407430435 -0.147711686695652 -0.992623520434783 -0.989432650869565 -0.997344285652174 -0.937715142173913 0.770679835 0.221631711065217 0.264881990434783 0.844623529565217 0.240986698434783 0.501293793565217 -0.758316042630435 -0.643651695521739 0.534318769723913 0.0786713761086957 -0.00657516306713043 -0.999710748695652 -0.999689922826087 -0.999355600869565 -0.988016428695652 -0.98401740652174 -0.98459272673913 -0.962632253913043 -0.984986717826087 -0.959623548478261 -0.984580739565217 -0.171660326195652 -0.738617211956522 -0.427089063456522 -0.306061994282609 0.15562139626087 0.0495950662608696 -0.999698279565218 -0.999663081304348 -0.999568364999999 -0.999612903043478 -0.999834074782609 -0.999655011086957 -0.952139704347826 -0.929943615630435 -0.934243746586957 -0.943818663695652 -0.982021496521739 -0.952139704347826 -0.986756670869565 -0.98910815173913 -0.986177484130435 -0.991191300869565 -0.991807428043478 -0.999773247173913 -0.991678232826087 -0.98218891326087 -0.999131808695652 -0.999508158478261 -0.929535232391304 -0.999868271956522 -0.947981783478261 -0.980998310434783
"SITTING" "9" 0.24832674354 -0.02701677698 -0.07537846886 -0.9572277914 -0.875141405 -0.83200187268 0.154806067022 -0.0411929099608 -0.04537336696 -0.9964508048 -0.9956607536 -0.9985126048 -0.88781941604 0.8577237956 -0.051595203082 0.100739290148 0.9225026374 -0.03105214819 0.6933015304 -0.19699617892 -0.3191470646 -0.09185080816 0.077005006374 0.009817397262 -0.999282931 -0.9992660008 -0.9984702788 -0.9751514926 -0.9667262216 -0.9632624676 -0.9341874784 -0.9515004442 -0.9301768338 -0.962992973 -0.34079507824 -0.6988726294 -0.153125351438 -0.302340768202 0.111714510176 -0.063399460032 -0.9993799914 -0.999298546 -0.9995526242 -0.998264423 -0.998656393 -0.9992858812 -0.8933617176 -0.8637564342 -0.8745858716 -0.8869064906 -0.975876654 -0.8933617176 -0.9663610734 -0.9706900718 -0.9643486286 -0.9782134148 -0.9733641366 -0.9989058038 -0.9883990642 -0.9829009294 -0.9984178056 -0.9990649408 -0.8882758628 -0.9993079458 -0.8977181972 -0.9655241204
"SITTING" "10" 0.270612056481481 -0.015042681852037 -0.104253238796296 -0.982901825925926 -0.917979529962963 -0.967826981666667 0.0503992037962963 0.133180324918519 -0.133497250381481 -0.992986954629629 -0.988504044259259 -0.997635597592593 -0.968334585 0.729025602407407 -0.0482690980555556 0.199256420777778 0.805966876296296 -0.0344205616666667 0.460279115266667 -0.00332495316666661 -0.0799920948407407 -0.0573292534518519 0.0775372505185185 0.00897875458703704 -0.999786806666667 -0.999698529814815 -0.999507558333334 -0.990388891111111 -0.981698654444445 -0.986629212962963 -0.962418559814815 -0.988109303888889 -0.960445962037037 -0.989436990740741 -0.411773707222222 -0.74020480962963 -0.528505754666667 -0.347279040231481 0.021976179162963 0.12174247312963 -0.99980524962963 -0.999809778333333 -0.999780371851852 -0.999764187962963 -0.999828004629629 -0.999788915 -0.96075719962963 -0.939669591481481 -0.944983727592593 -0.949220281111111 -0.99048532537037 -0.96075719962963 -0.991696196481481 -0.99290007962963 -0.991281284444444 -0.991351506296296 -0.993707487592592 -0.999883026666667 -0.995381258333333 -0.98582572037037 -0.999443516296296 -0.999457190185185 -0.978288633333334 -0.999930342222222 -0.955281010740741 -0.987216543888889
"SITTING" "11" 0.276590197358491 -0.0149195616754717 -0.112840218339623 -0.982796562075472 -0.921402118113208 -0.968370181886792 0.116609139581132 0.0907564684528302 -0.0741222941792453 -0.994649375283019 -0.991911701132076 -0.997871693584905 -0.972093686037736 0.801406983773585 0.193196068149057 0.186351602245283 0.889230720188679 0.218846161509434 0.417642339056604 -0.558217295094339 0.0120653684075471 -0.166800729377358 0.0761777324716981 -0.000213838552075471 -0.999590637735849 -0.999670021132075 -0.99928027509434 -0.98321797018868 -0.973276290188679 -0.982789042075472 -0.956802766792453 -0.987302745471698 -0.95284431245283 -0.989056851509434 -0.339141982684906 -0.731328591320755 -0.335242659218868 -0.281721722516226 0.0300442455584906 0.0284508775264151 -0.999771886226415 -0.999800926226415 -0.999788917169811 -0.999828852641509 -0.999827505849056 -0.99976217754717 -0.961970763773585 -0.944581826415094 -0.950908076415095 -0.949143742830188 -0.988038094716981 -0.961970763773585 -0.986256664716981 -0.987388443773585 -0.987063887169811 -0.990023518867924 -0.989519031132076 -0.999800156415094 -0.988523724716981 -0.983415003962264 -0.99868843509434 -0.999219230377358 -0.918022120943397 -0.999866854905661 -0.953066009056604 -0.992229676792453
"SITTING" "12" 0.275007224901961 -0.0157892988523529 -0.106307228960784 -0.982568781960784 -0.92858124 -0.939661889019608 0.0879613626078431 0.0641697245333333 -0.0638422897529412 -0.998003740588235 -0.997720032156863 -0.998933729019608 -0.957671045882353 0.857229609019608 0.0635433651619608 0.0893122579607843 0.94275219117647 0.0969501979280392 0.585298600019608 -0.443606390372549 -0.367342126098039 0.169013714372549 0.0771277656078431 0.0105990504054902 -0.999653932745098 -0.999493512156863 -0.999076261568628 -0.97659082372549 -0.968933554705882 -0.976079869019608 -0.954769877647059 -0.970452426078431 -0.951552533137255 -0.976376550784314 -0.343430388617647 -0.729549759215686 -0.239154669723529 -0.26509811053902 0.215685447745098 -0.0266840059490196 -0.99956198254902 -0.999602661372549 -0.99977963627451 -0.99941990745098 -0.999552171960784 -0.999535903333333 -0.952176621372549 -0.947517100196078 -0.952757776470588 -0.949135066078431 -0.986612406078431 -0.952176621372549 -0.978260535882353 -0.980427190980392 -0.977656880980392 -0.983137028235294 -0.980392337647058 -0.999602156078431 -0.990335091764706 -0.986256716078431 -0.998615099019608 -0.999119779411764 -0.864773495294118 -0.999797867058823 -0.955944253137255 -0.996796920588235
"SITTING" "13" 0.274328499591837 -0.00587732936326531 -0.0972465110836735 -0.989546275306122 -0.938967741632653 -0.938641215510204 0.0762127748702041 0.153753973534082 -0.120532906367347 -0.997306620408163 -0.995403579795919 -0.999102848163265 -0.931934726326531 0.857026225306123 0.0823999510857143 0.0786261931020408 0.938834753265306 0.109332909385714 0.454871266136735 -0.232976072020408 -0.194047002204082 0.376836929142857 0.0752865881142857 -0.00112344092891837 -0.99979943122449 -0.999725847142857 -0.999404151428571 -0.992743504081633 -0.983731994081633 -0.984936048571428 -0.969451754693877 -0.985770346326531 -0.966896414285714 -0.986112664897959 -0.121507438822449 -0.740886212244898 -0.415584802061225 -0.333396913718367 0.122460489416327 0.131796733183673 -0.999775718163265 -0.999770779591836 -0.999774578367347 -0.999730885510204 -0.999812872653061 -0.99975255755102 -0.957690563673469 -0.937935738571428 -0.940922637346939 -0.950795940612245 -0.985911403469388 -0.957690563673469 -0.99141493489796 -0.992288759387755 -0.991100559183674 -0.991098372244898 -0.992604304489796 -0.999900701020408 -0.99594628 -0.990203867959184 -0.999544680204082 -0.999743427959184 -0.887403236714286 -0.999935919591837 -0.956901559653061 -0.980127334489796
"SITTING" "14" 0.279990577037037 -0.00870565463888888 -0.100401490425926 -0.976302248148148 -0.914935703907407 -0.922774835740741 0.171539025925926 0.0247537392777778 -0.10335692762963 -0.995687578148148 -0.993030814259259 -0.998507636481481 -0.940330684444445 0.871473794814815 -0.0509713944777778 -0.0896033013518518 0.949982335925926 -0.0273878744518519 0.609424529055556 0.198518352314815 0.178306866296296 0.441489574355556 0.0741878844074074 -0.00436185985848148 -0.999691656851852 -0.99952713462963 -0.998810415185185 -0.981057092407408 -0.971222366666667 -0.974352687777778 -0.956028807962963 -0.979266663888889 -0.952904383518518 -0.981462961481481 -0.264861941555556 -0.720128951851852 -0.262912369407407 -0.260521712501852 0.01222257215 -0.00377617355555556 -0.999715778148148 -0.999613102777778 -0.999471557407408 -0.999458810740741 -0.999812458333333 -0.999646791851852 -0.944197943703703 -0.92549582962963 -0.930783785185185 -0.931361158148148 -0.984425440185185 -0.944197943703703 -0.986963989814815 -0.988451367222222 -0.985325532962963 -0.987858352037037 -0.988317606666667 -0.999798482037037 -0.989429388703704 -0.981705941851852 -0.999067357777778 -0.999284307407407 -0.89016602775926 -0.999891632592593 -0.940589853333333 -0.983024386851852
"SITTING" "15" 0.27290337979661 -0.0117188472271186 -0.11366125320339 -0.987084356101695 -0.922407162881356 -0.949338025084746 0.0663923110169492 0.124846228774576 -0.0702009780372882 -0.991778001355932 -0.986318188135593 -0.997257086271186 -0.954030813050847 0.822622788983051 0.189489114105424 0.00528741891525423 0.907342058135593 0.212107793779661 0.491094734016949 -0.669295185915254 -0.131040123338983 0.271983558949153 0.0784792788644068 -0.00898437589491525 -0.999771413559322 -0.999687577627119 -0.999520936610169 -0.988582740338983 -0.979732240677966 -0.984774068644068 -0.966228648305085 -0.987685536101695 -0.963765802881356 -0.989001904576271 -0.342559706661017 -0.729642747627119 -0.348896406252542 -0.353171963864407 0.0840203136271187 0.110232304666085 -0.999838879830508 -0.999785978135594 -0.999758361525424 -0.999779860677967 -0.999867867288136 -0.999802541355932 -0.958669836271186 -0.93797790559322 -0.944463615254237 -0.944534203016949 -0.98679665220339 -0.958669836271186 -0.989720049491526 -0.991050830847457 -0.988406833559322 -0.991220616101695 -0.992188893898305 -0.999878177627119 -0.993257081694915 -0.984519462033899 -0.999314019322034 -0.999656323389831 -0.929865575932204 -0.999903865932203 -0.949752001322034 -0.983854381355932
"SITTING" "16" 0.280768574492754 -0.0102497939956522 -0.0891404038405797 -0.986825605362319 -0.951607872463768 -0.939672247101449 0.104231225733333 0.16550886465942 -0.0967102516086957 -0.997322457536232 -0.996328504347826 -0.998958496086956 -0.946791950362319 0.873411945507247 -0.103708654753623 0.0913372418405797 0.955085477391304 -0.0696414142028986 0.453658236750725 0.0756573278115942 -0.192407739614493 0.251550886478261 0.0734346720289855 0.00985642890855072 -0.999649386231884 -0.999656059275362 -0.999413078405797 -0.991474692173914 -0.983667372463768 -0.984212992608696 -0.964270052318841 -0.98016992115942 -0.960287831304348 -0.983116429130435 -0.354741126434783 -0.727010421304347 -0.429363908146377 -0.492764147362319 0.053560612884058 0.22753343815942 -0.999635504202899 -0.999555067536232 -0.999543603043478 -0.998953868405797 -0.999756804782609 -0.999567501449275 -0.961879680724638 -0.941051236086957 -0.944978682101449 -0.950780002753624 -0.991233413043479 -0.961879680724638 -0.988261252608696 -0.990073329710145 -0.987676268115942 -0.991170343188405 -0.992444606231884 -0.999748974347827 -0.994218092028985 -0.989312154927536 -0.99931289942029 -0.999652710869565 -0.875062469 -0.999774086086957 -0.958335480724637 -0.986077072463768
"SITTING" "17" 0.2773570196875 -0.014156274084375 -0.11362408509375 -0.9944439053125 -0.96185862984375 -0.96572919578125 0.0409072021421875 0.19642266346875 -0.155280827421875 -0.9986682821875 -0.99810789109375 -0.9994529196875 -0.957973620625 0.87332775796875 -0.021666008578125 -0.13228276241875 0.9617030959375 0.0132818725859375 0.444313278992188 0.246682864453125 0.30188997628125 0.663478223796875 0.075070986171875 0.0056097104915625 -0.9998264746875 -0.999768269218751 -0.9996003459375 -0.99485458078125 -0.98885469609375 -0.98829434953125 -0.9809696453125 -0.98972038140625 -0.9797052259375 -0.98950769203125 -0.18993030878125 -0.74617069734375 -0.4409482640625 -0.49206253340625 -0.0097857225421875 0.26039194909375 -0.99987404546875 -0.99982015625 -0.99977828359375 -0.99977172796875 -0.9998781115625 -0.99984084109375 -0.97274734640625 -0.96506519109375 -0.96812100171875 -0.96763344015625 -0.9900718390625 -0.97274734640625 -0.994446755625 -0.99519055359375 -0.9946232709375 -0.99373870375 -0.996334795 -0.9999377903125 -0.99536172734375 -0.98884669390625 -0.9996407178125 -0.9996993928125 -0.921336206875 -0.99995560859375 -0.973626755 -0.99640086609375
"SITTING" "18" 0.27727001877193 -0.0128691279736842 -0.111904775824561 -0.994347988596491 -0.974928131052632 -0.977572717017544 0.0549202938684211 0.185685078296491 -0.113624527101754 -0.999325321052631 -0.999297287894737 -0.999664244736842 -0.978570870701754 0.837540102105263 0.102807527245614 0.157557331947368 0.929168439122807 0.148771789473684 0.403153896342105 -0.304312182317544 -0.351960534035088 0.217180890959649 0.076622889 0.00694560289491228 -0.999833109298245 -0.99978585754386 -0.999634942807018 -0.990750584912281 -0.981966113508772 -0.987842703333333 -0.98279727631579 -0.991254308596492 -0.981525495438596 -0.992222332631579 -0.392291899052632 -0.747138418245614 -0.384125665912281 -0.43439533332807 -0.00401836758947368 0.204074500319298 -0.999885141929824 -0.999857590526316 -0.999837294912281 -0.999882031578947 -0.999918915614035 -0.999863778245614 -0.983674151754386 -0.981595285964913 -0.982890448070176 -0.980913323684211 -0.992399625614035 -0.983674151754386 -0.994868913508772 -0.99526931245614 -0.994465265263158 -0.991825657192982 -0.994873439824561 -0.999949224736842 -0.995627636666666 -0.987867383157895 -0.999562027017544 -0.99972656245614 -0.883847549649123 -0.999971627543859 -0.984781467192983 -0.999134725964912
